iteration,area1,area2,area3,area4,area5,area6,area7,area8,area9,area10,d1,d2,d3,d4,d5,d6,d7,d8,s11_1,s11_2,s11_3,s11_4,s11_5,s11_6,s11_7,s11_8,s11_9,s11_10,mises_1,mises_2,mises_3,mises_4,mises_5,mises_6,mises_7,mises_8,mises_9,mises_10
430,0.00751145590611,0.0204646342171,0.00160209238196,0.00610233077994,0.0199645514312,0.0106124501796,0.0105426464316,0.00186390594013,0.0135031327145,0.0164592586358,35.3344802856,-91.899230957,-19.0436306,-93.9619979858,32.2846336365,-34.3806533813,-16.673116684,-32.8146896362,-17874768.0,-11808084.0,22997266.0,15554251.0,-125723040.0,243441104.0,-26681690.0,60857476.0,-7902481.5,31116024.0,17874768.0,11808084.0,22997266.0,15554251.0,125723040.0,243441104.0,26681690.0,60857476.0,7902481.5,31116024.0
431,0.0189418308456,0.00261499357592,0.0129266581922,0.0184345500282,0.0201507074879,0.00215819125653,0.00331501001249,0.0204604633009,0.00866920919961,0.00960217879788,7.06938743591,-74.1544265747,-27.114774704,-73.8876113892,7.68956899643,-29.2077350616,-23.7167396545,-44.9519996643,-25622760.0,118719048.0,-4676459.0,-2011900.625,-178835216.0,57982916.0,5970927.5,80061848.0,-81128472.0,37233036.0,25622760.0,118719048.0,4676459.0,2011900.625,178835216.0,57982916.0,5970927.5,80061848.0,81128472.0,37233036.0
432,0.0165707804983,0.0049749030546,0.00336180567508,0.0126667142124,0.0139649427847,0.0211188238793,0.00234407456015,0.0145944111341,0.00286049290751,0.0131891754591,14.8024921417,-134.103851318,-47.3411407471,-135.297744751,8.97389507294,-69.5337600708,-44.7875022888,-70.9384002686,-19255592.0,10591679.0,43950320.0,9002531.0,-337718560.0,67667328.0,-13480283.0,98594952.0,-228324720.0,35624752.0,19255592.0,10591679.0,43950320.0,9002531.0,337718560.0,67667328.0,13480283.0,98594952.0,228324720.0,35624752.0
433,0.0145511349957,0.00944536932039,0.0089449167499,0.00937989732316,0.0185847865276,0.0191936401512,0.0102189988816,0.0168178751917,0.00987529286924,0.00998282734812,9.72845363617,-56.2880821228,-13.601893425,-57.6446151733,7.17552947998,-26.6818656921,-11.2805871964,-28.1360683441,-17503720.0,10965357.0,19250232.0,10228876.0,-85060864.0,54106820.0,-26930668.0,63549068.0,-73543408.0,38401040.0,17503720.0,10965357.0,19250232.0,10228876.0,85060864.0,54106820.0,26930668.0,63549068.0,73543408.0,38401040.0
434,0.0140800320389,0.0137576480651,0.0103567556448,0.0108270146248,0.0194665635233,0.00753762316204,0.0141788445799,0.00323802869023,0.0220779135638,0.00104020304777,26.4583950043,-86.712097168,-14.3440732956,-87.0883331299,26.126663208,-33.1208534241,-10.6747217178,-29.6643295288,-27668616.0,-26063804.0,2501410.25,2836956.0,-80492352.0,197007152.0,-75082864.0,71595224.0,-26369724.0,50885840.0,27668616.0,26063804.0,2501410.25,2836956.0,80492352.0,197007152.0,75082864.0,71595224.0,26369724.0,50885840.0
435,0.0176349788134,0.00380915181077,0.0149000682959,0.000161650591494,0.00742214858361,0.000987710704835,0.00956049218632,0.0140014800775,0.000449711057795,0.0124338450287,117.502059937,-203.178543091,-13.5504074097,-209.814743042,7.97642946243,-17.9790401459,-12.9984636307,-61.4735717773,-4161915.25,327968928.0,825873984.0,50040032.0,-98014440.0,60145976.0,-42243356.0,182762400.0,-37712164.0,642103872.0,4161915.25,327968928.0,825873984.0,50040032.0,98014440.0,60145976.0,42243356.0,182762400.0,37712164.0,642103872.0
436,0.00910716383927,0.0197087911083,0.0089598654008,0.000679229297277,0.00546816434,0.0197631797627,0.0110064637845,0.00885455147515,0.00712888190932,0.00655599483507,17.8977909088,-76.2733154297,-13.6681165695,-85.389831543,10.9050245285,-22.7652320862,-12.6647500992,-24.2039089203,-7565848.5,10848289.0,52728704.0,68742792.0,-95498088.0,82228944.0,-81085856.0,43505300.0,-44715728.0,143462832.0,7565848.5,10848289.0,52728704.0,68742792.0,95498088.0,82228944.0,81085856.0,43505300.0,44715728.0,143462832.0
437,0.00319543045523,0.0128086156304,0.00321203902421,0.00324248301668,0.00334283207515,0.00539607122721,0.0201962543695,0.00452734243775,0.000750602176682,0.0214496079405,49.9668617249,-91.0252685547,-18.5887699127,-98.4231414795,17.0202140808,-32.9302558899,-7.86764717102,-29.9297904968,-80842232.0,-22624890.0,248432992.0,55783364.0,-59325708.0,128340312.0,-12294611.0,83179400.0,-59984544.0,112669224.0,80842232.0,22624890.0,248432992.0,55783364.0,59325708.0,128340312.0,12294611.0,83179400.0,59984544.0,112669224.0
438,0.0110876217064,0.0219040354487,0.0177971887147,0.0106374436274,0.00970065917521,7.1104815986e-05,0.00951934919409,0.00543268337103,0.00859527445126,0.0193876479197,20.0767478943,-64.4395065308,-18.0589408875,-66.9966888428,17.1906986237,-22.6582317352,-14.9760332108,-25.7677631378,-23246552.0,23447312.0,21762148.0,19282352.0,-112926232.0,129625832.0,-13644331.0,40687328.0,-20613870.0,34266960.0,23246552.0,23447312.0,21762148.0,19282352.0,112926232.0,129625832.0,13644331.0,40687328.0,20613870.0,34266960.0
439,0.013999350515,0.0212813371042,0.0173711228275,0.0192739554073,0.00250901776587,0.0116183451944,0.0185834297977,0.0175571229056,0.0185074008463,0.00970908170482,7.03768014908,-32.8907089233,-10.0003519058,-37.9997596741,6.34505414963,-14.8790254593,-6.70237493515,-15.4163351059,-24868278.0,4051566.0,5222722.5,38524608.0,-50539012.0,47844648.0,-14079243.0,32853650.0,-32175050.0,25544552.0,24868278.0,4051566.0,5222722.5,38524608.0,50539012.0,47844648.0,14079243.0,32853650.0,32175050.0,25544552.0
440,0.00296997199519,0.0117948344807,0.0128445534425,0.017228515898,0.00833390370275,0.0202705614374,0.0198035748756,0.0169140480908,0.0168294000082,0.0223481905667,8.88421535492,-40.1956291199,-14.278637886,-44.3539619446,6.82501411438,-19.2554779053,-6.08552837372,-20.8398704529,-61779844.0,11947053.0,15527335.0,31355754.0,-45887708.0,51463772.0,-16536287.0,55627292.0,-46865732.0,15061436.0,61779844.0,11947053.0,15527335.0,31355754.0,45887708.0,51463772.0,16536287.0,55627292.0,46865732.0,15061436.0
441,0.00211232984235,0.00793874754906,0.0100115711142,0.00956056743518,0.0152894619072,0.00994981844614,0.00854163354552,0.000694755592778,0.00113883931968,0.0110492377771,95.2649765015,-190.006637573,-37.6744270325,-191.654266357,73.1447753906,-70.83644104,-21.674539566,-66.6185073853,-120646568.0,-31805180.0,166796592.0,12423862.0,-163436080.0,551545472.0,-24312748.0,169449184.0,8702939.0,37697100.0,120646568.0,31805180.0,166796592.0,12423862.0,163436080.0,551545472.0,24312748.0,169449184.0,8702939.0,37697100.0
442,0.00732545933957,0.00526250791283,0.00050056730658,0.00179555136881,0.00410402299101,0.0107600170335,0.00526444703504,0.0104119264323,0.0167510906019,0.00176203765435,8.73339271545,-171.654891968,-35.0779342651,-178.553024292,7.04334878922,-88.1059417725,-30.8900299072,-86.5880889893,-31578734.0,-11445311.0,12743715.0,52015156.0,-232925152.0,53110116.0,-171332048.0,209994608.0,-305624768.0,182199472.0,31578734.0,11445311.0,12743715.0,52015156.0,232925152.0,53110116.0,171332048.0,209994608.0,305624768.0,182199472.0
443,0.0142104441628,0.0170988510408,0.0204319144775,0.0224464420529,0.00426865424967,0.00103987975525,0.0146683696823,0.01230568993,0.0204571670631,0.0134662296256,9.51639938354,-40.1565933228,-11.9133787155,-42.8691978455,8.95038032532,-16.0314903259,-8.57714271545,-19.6309738159,-25156770.0,27141782.0,4268045.0,20454300.0,-64675632.0,67490024.0,-9169489.0,41675508.0,-26697422.0,22523168.0,25156770.0,27141782.0,4268045.0,20454300.0,64675632.0,67490024.0,9169489.0,41675508.0,26697422.0,22523168.0
444,0.0185767155326,0.000309094058034,0.0106475679859,0.00452909418043,0.00414764806909,0.00168308948801,0.0213561721769,0.00887911393971,0.0180089631029,0.0174903174334,19.2893981934,-104.83908844,-6.02557086945,-106.23890686,18.967004776,-48.0337753296,-3.16271328926,-81.4480667114,-21587272.0,251959280.0,2430990.75,10555305.0,-23848324.0,143020016.0,-3539897.25,295153952.0,-109588456.0,125219048.0,21587272.0,251959280.0,2430990.75,10555305.0,23848324.0,143020016.0,3539897.25,295153952.0,109588456.0,125219048.0
445,0.0182567963484,0.006869865246,0.017350988824,0.0102970357425,0.0211068127692,0.0153870280086,0.0202789351352,0.0215303460032,0.00810808987583,0.00809488513824,8.80298900604,-42.1707763672,-7.03791236877,-43.1147651672,6.34561538696,-19.0010108948,-4.89822721481,-21.507724762,-16134220.0,18901772.0,18529736.0,7118121.5,-36934904.0,47848884.0,-26247736.0,62621656.0,-47713776.0,40455440.0,16134220.0,18901772.0,18529736.0,7118121.5,36934904.0,47848884.0,26247736.0,62621656.0,47713776.0,40455440.0
446,0.000124533222897,0.0188121441708,0.0139682023627,0.00376294320373,0.0140769149881,0.0212936785575,0.0209060107329,0.0223771085381,0.00764720625403,0.00570311823686,11.9122896194,-61.690612793,-42.7604103088,-65.5572128296,4.79469347,-14.5755729675,-6.15432548523,-16.629901886,-276026848.0,15490589.0,53669972.0,29155962.0,-46406468.0,36154212.0,-101774008.0,39495352.0,-36876184.0,12918839.0,276026848.0,15490589.0,53669972.0,29155962.0,46406468.0,36154212.0,101774008.0,39495352.0,36876184.0,12918839.0
447,0.00013190898917,0.0032898329368,0.00585365317285,0.0141759969253,0.000201411627714,0.0209872202794,0.014657257915,0.019371455157,0.00646780521191,0.0118486909917,12.2327508926,-72.4916229248,-190.770874023,-245.031524658,6.85974121094,-42.5651245117,-7.03200340271,-44.9312438965,-1385476224.0,17841650.0,40514984.0,1301030784.0,-53024564.0,51725632.0,-31276432.0,142888928.0,-134617568.0,18232020.0,1385476224.0,17841650.0,40514984.0,1301030784.0,53024564.0,51725632.0,31276432.0,142888928.0,134617568.0,18232020.0
448,0.020642503859,0.00253203663279,0.00181623379166,0.00342974884459,0.00463141891824,0.00407274147276,0.000763240503769,0.00359252803227,0.00996837510139,0.00728017415975,40.9298095703,-351.723449707,-130.186981201,-357.245178223,38.3643608093,-161.137283325,-128.568222046,-172.289886475,-12206129.0,84095784.0,19344666.0,41636252.0,-969464064.0,289285088.0,-37459268.0,164840800.0,-462882400.0,103894560.0,12206129.0,84095784.0,19344666.0,41636252.0,969464064.0,289285088.0,37459268.0,164840800.0,462882400.0,103894560.0
449,0.0101187904535,0.0113645146422,0.0159892598136,0.0130908852148,0.021923445743,0.0213369425548,0.0203001465764,0.0118132185053,0.00553796445906,0.010243600432,13.7525939941,-46.5544929504,-9.58480739594,-47.5388793945,9.85564517975,-20.0161933899,-5.8879981041,-20.954990387,-27875654.0,7078967.5,29384798.0,7422746.0,-44398236.0,74316136.0,-22466474.0,56806052.0,-38307620.0,30471902.0,27875654.0,7078967.5,29384798.0,7422746.0,44398236.0,74316136.0,22466474.0,56806052.0,38307620.0,30471902.0
450,0.0111313926009,0.0116344425956,0.0212217522367,0.0151577379457,0.021139789713,0.00345810560077,0.0144712272478,0.00603030811388,0.000470785538001,0.000156074529276,20.4396648407,-68.8921966553,-13.7720632553,-68.9329452515,18.6097126007,-25.7046909332,-8.55017757416,-24.2897624969,-39375440.0,-10669229.0,13798689.0,307298.53125,-64472304.0,140325856.0,-58863088.0,59341880.0,-26749720.0,40893748.0,39375440.0,10669229.0,13798689.0,307298.53125,64472304.0,140325856.0,58863088.0,59341880.0,26749720.0,40893748.0
451,0.00840931547778,0.00420547349364,0.00742980987923,0.00101330727293,0.000723494904393,0.00563801302562,0.0163910383818,0.0109197688858,0.0163187621372,0.0206828249392,13.5171709061,-68.4968185425,-9.54803466797,-119.059089661,11.2754898071,-35.6918258667,-6.88350725174,-43.0935173035,-20091776.0,55812184.0,16903316.0,381262944.0,-51904836.0,85022424.0,-18861046.0,136520144.0,-92055256.0,235804384.0,20091776.0,55812184.0,16903316.0,381262944.0,51904836.0,85022424.0,18861046.0,136520144.0,92055256.0,235804384.0
452,0.0113048232124,0.0132837973912,0.00455407582659,0.00797160114986,0.0169159637357,0.0177611509044,0.00331277734479,0.00442607656031,0.0104573283542,0.0101525444693,26.7367725372,-128.167236328,-41.850944519,-129.866256714,23.988401413,-53.2945709229,-39.17527771,-54.2482414246,-20175764.0,7191103.5,20723996.0,12811364.0,-295399744.0,180883664.0,-30188048.0,56828564.0,-110491056.0,40463400.0,20175764.0,7191103.5,20723996.0,12811364.0,295399744.0,180883664.0,30188048.0,56828564.0,110491056.0,40463400.0
453,0.0138942466192,0.0195689763868,0.00561716400546,0.0022016736954,0.00204511853802,0.00709154465325,0.00838752859105,0.00280849500672,0.0187909634111,0.00817534872083,28.6620731354,-94.2200088501,-20.8260936737,-111.860290527,26.7421913147,-34.8576545715,-19.1770648956,-33.8994865417,-12434438.0,-7225043.0,14476794.0,133015880.0,-144603968.0,201648528.0,-47057724.0,55506932.0,-30597174.0,110974320.0,12434438.0,7225043.0,14476794.0,133015880.0,144603968.0,201648528.0,47057724.0,55506932.0,30597174.0,110974320.0
454,0.00567566268778,0.00644623795389,0.0199581197208,0.0142271332772,0.0182879519067,0.00286483728811,0.00382978743697,0.00921563769496,0.0105074630596,0.00313555986688,16.2625637054,-86.1502990723,-33.2654762268,-86.5590744019,15.5511007309,-27.5014820099,-24.1893997192,-38.9548988342,-68437824.0,86364072.0,5364758.5,3082360.0,-182399280.0,117262504.0,-25424326.0,55669356.0,-45055708.0,38611008.0,68437824.0,86364072.0,5364758.5,3082360.0,182399280.0,117262504.0,25424326.0,55669356.0,45055708.0,38611008.0
455,0.00449494189958,0.00184727017739,0.00169741634386,0.0035267859352,0.00555267868278,0.00684885687985,0.0136120446861,0.0225537906061,0.0129742726544,0.0108463863929,7.8829202652,-129.68460083,-13.9812459946,-136.174560547,5.10538291931,-98.6809463501,-8.87510108948,-103.529281616,-38502700.0,36558684.0,20943918.0,48937212.0,-66922376.0,38496956.0,-35430008.0,356868192.0,-352801568.0,69398560.0,38502700.0,36558684.0,20943918.0,48937212.0,66922376.0,38496956.0,35430008.0,356868192.0,352801568.0,69398560.0
456,0.00876034040393,0.00250627395782,0.0149212405623,0.0102905554016,0.0149046429874,0.00894843773018,0.00484160623019,0.00757025803339,0.00344466356759,0.00610534437479,24.4302043915,-91.854385376,-22.1530094147,-92.8187408447,20.2575626373,-38.1454696655,-17.0601615906,-43.7052650452,-38402436.0,41923452.0,31463658.0,7271688.0,-128641528.0,152751408.0,-25105028.0,100458224.0,-67441560.0,46233208.0,38402436.0,41923452.0,31463658.0,7271688.0,128641528.0,152751408.0,25105028.0,100458224.0,67441560.0,46233208.0
457,0.021507749589,0.00447110909627,0.0135260800744,0.0209098331361,0.00912276151765,0.00731008333951,0.00247955633948,0.00304591684159,0.0209629178984,0.010653086416,45.4623680115,-153.645965576,-42.1884918213,-154.848892212,44.9388694763,-61.2267303467,-39.9560623169,-65.3138885498,-16833528.0,30819052.0,3947427.75,9070669.0,-301287232.0,338859904.0,-10985114.0,95604872.0,-61409016.0,24486924.0,16833528.0,30819052.0,3947427.75,9070669.0,301287232.0,338859904.0,10985114.0,95604872.0,61409016.0,24486924.0
458,0.00736901045491,0.00103183466076,0.016035253132,0.00308080753468,0.0112962446236,0.0170524387431,0.0181327461928,0.0193991972094,0.00585770815057,0.00357422365574,13.2721691132,-70.8383407593,-8.10523986816,-73.2655334473,8.59148025513,-27.5847892761,-3.82104277611,-32.0480384827,-32304836.0,33654976.0,35294568.0,18302202.0,-28812434.0,64783744.0,-81803040.0,106422320.0,-71609176.0,109276496.0,32304836.0,33654976.0,35294568.0,18302202.0,28812434.0,64783744.0,81803040.0,106422320.0,71609176.0,109276496.0
459,0.00273655938313,0.0072166481563,0.0077539626211,0.00448391710143,0.00279705398639,0.00941935653978,0.00952890582327,0.00305601431942,0.018533363595,0.00206063333079,32.9565734863,-122.313934326,-28.3951683044,-129.86541748,31.8169078827,-45.7673835754,-14.5578947067,-45.8074989319,-104339464.0,302475.1875,8593610.0,56941708.0,-109773280.0,239914240.0,-109306432.0,117818248.0,-52596524.0,90055592.0,104339464.0,302475.1875,8593610.0,56941708.0,109773280.0,239914240.0,109306432.0,117818248.0,52596524.0,90055592.0
460,0.00881165991171,0.00875075422865,0.00893062486012,0.0139862530265,0.0116860134766,0.013621580971,0.0165486799371,0.00215980453295,0.0218019736294,0.0118445718992,37.508895874,-95.2714996338,-13.007314682,-97.6992416382,36.2076148987,-42.2925186157,-9.53261947632,-41.455242157,-26200814.0,-6313452.5,9812280.0,18306292.0,-71880368.0,273022208.0,-25542352.0,120355688.0,-22941502.0,23344506.0,26200814.0,6313452.5,9812280.0,18306292.0,71880368.0,273022208.0,25542352.0,120355688.0,22941502.0,23344506.0
461,0.0170478067714,0.00455388846065,0.0107112432194,0.0174367227397,0.00721304443038,0.0126125660163,0.0197075184986,0.0119602501012,0.0118613342657,0.0158040350391,12.4967164993,-53.7197532654,-7.72196865082,-56.066822052,11.0694265366,-30.453004837,-5.25485229492,-32.9383239746,-18603200.0,18740462.0,10762427.0,17698000.0,-39624024.0,83468608.0,-11423271.0,104373104.0,-73080584.0,25722116.0,18603200.0,18740462.0,10762427.0,17698000.0,39624024.0,83468608.0,11423271.0,104373104.0,73080584.0,25722116.0
462,0.020814334282,0.00592678464789,0.0220025818186,0.0167360064655,0.00891525720818,0.00389972845484,0.00590562654255,0.00922018588282,0.0159661292228,0.00915826570694,15.7144765854,-67.5509872437,-18.6166210175,-68.3692398071,15.2575750351,-25.7587127686,-16.1330661774,-33.4504890442,-18727164.0,57999556.0,3445249.25,6170004.5,-121650792.0,115049192.0,-8494172.0,65290696.0,-39591720.0,32937994.0,18727164.0,57999556.0,3445249.25,6170004.5,121650792.0,115049192.0,8494172.0,65290696.0,39591720.0,32937994.0
463,0.00126862105508,0.00189817720542,0.0212138356151,0.00185071128704,0.020391520015,0.0206398281155,0.0138161749731,0.0149113088207,0.019282979335,0.0188848481251,13.4738416672,-55.6022491455,-11.3630113602,-58.1250305176,10.8060369492,-24.4248065948,-5.41549825668,-29.0081100464,-44847008.0,34560248.0,20116486.0,19022936.0,-40835368.0,81482528.0,-29048876.0,88949616.0,-51345916.0,43475204.0,44847008.0,34560248.0,20116486.0,19022936.0,40835368.0,81482528.0,29048876.0,88949616.0,51345916.0,43475204.0
464,0.0161164617754,0.0170389390508,0.02083440271,0.00550024858888,0.00929048397313,0.0170054892363,0.0154538471686,0.0090924432924,0.0225192065022,0.00110504237493,12.5770778656,-66.2833633423,-11.1587915421,-67.3913955688,12.1199502945,-19.0722999573,-8.13739871979,-19.2203235626,-22782702.0,1116173.375,3446950.75,8355066.0,-61359760.0,91390048.0,-99340200.0,41785196.0,-26211968.0,94407944.0,22782702.0,1116173.375,3446950.75,8355066.0,61359760.0,91390048.0,99340200.0,41785196.0,26211968.0,94407944.0
465,0.00429282101384,0.00338382111172,0.00769466127857,0.0211942007596,0.0223869034029,0.0174217157788,0.00953283930141,0.0209875133257,0.00754703410175,0.0121542394774,9.95541667938,-65.2718353271,-18.0042057037,-66.3581161499,6.73315572739,-36.9939575195,-9.92794895172,-39.7292671204,-60898724.0,20625516.0,24297338.0,8191073.0,-74861344.0,50771116.0,-21336510.0,112357880.0,-114090232.0,17444112.0,60898724.0,20625516.0,24297338.0,8191073.0,74861344.0,50771116.0,21336510.0,112357880.0,114090232.0,17444112.0
466,0.0162134267141,0.00792519895333,0.0159895298081,0.0206928127305,0.0079523966122,0.0174982007069,0.00166594516716,0.0204970856878,0.01059949816,0.00809656777339,9.65323925018,-81.4929199219,-37.480014801,-82.7489013672,8.71092414856,-29.8602733612,-34.4577980042,-33.8926849365,-22788888.0,30406244.0,7105489.5,9470680.0,-259827792.0,65684408.0,-13155075.0,-2130617.25,-79737952.0,25251836.0,22788888.0,30406244.0,7105489.5,9470680.0,259827792.0,65684408.0,13155075.0,2130617.25,79737952.0,25251836.0
467,0.0216404899259,0.00214087776473,0.0116677935459,0.0215599971051,0.0085601577824,0.00597968624302,0.0103698349598,0.0150311712629,0.00599782077585,0.0213157115866,11.1855916977,-59.7969093323,-10.4537744522,-60.5067558289,10.1724910736,-32.939037323,-8.00872898102,-39.7962989807,-18436780.0,51706948.0,7639252.0,5352570.0,-60389528.0,76705296.0,-3039902.5,119846512.0,-85835152.0,26170898.0,18436780.0,51706948.0,7639252.0,5352570.0,60389528.0,76705296.0,3039902.5,119846512.0,85835152.0,26170898.0
468,0.02067799072,0.0177234076332,0.0119421209776,0.00960255699103,0.00538406591616,0.00796863316183,0.0105484398275,0.00752324585054,0.0117607167046,0.000320607244821,14.2192182541,-70.4592895508,-15.1080541611,-70.882598877,14.0254259109,-25.0454406738,-12.3655595779,-23.7678165436,-20679676.0,-9633878.0,1461280.5,3191950.0,-93242056.0,105758216.0,-75806904.0,42989152.0,-41548008.0,62976744.0,20679676.0,9633878.0,1461280.5,3191950.0,93242056.0,105758216.0,75806904.0,42989152.0,41548008.0,62976744.0
469,0.0182221749786,0.0171546029554,0.0177779229544,0.00228902716841,0.00619999424506,0.00510394841251,0.01278150314,0.0217384296034,0.00811794195773,0.018858526753,10.1149692535,-46.1980247498,-10.71397686,-52.6854286194,5.16028308868,-13.6223640442,-9.68410301208,-20.3664169312,-7765727.0,50853288.0,37360632.0,48918044.0,-73022632.0,38910924.0,-22744056.0,40274800.0,-31904010.0,87427176.0,7765727.0,50853288.0,37360632.0,48918044.0,73022632.0,38910924.0,22744056.0,40274800.0,31904010.0,87427176.0
470,0.000937201684613,0.0151690108674,0.00881413955343,0.00801693530968,0.0149622456186,0.0190798705989,0.0210827214267,0.00926598926907,0.0115249908824,0.0103804371927,13.990729332,-55.236995697,-21.898645401,-58.230670929,10.1042261124,-21.2191963196,-6.75093841553,-22.2905216217,-114220744.0,8078289.5,29306038.0,22573692.0,-50905204.0,76190552.0,-46014952.0,58587836.0,-41906020.0,18883590.0,114220744.0,8078289.5,29306038.0,22573692.0,50905204.0,76190552.0,46014952.0,58587836.0,41906020.0,18883590.0
471,0.00125967827508,0.0126010463094,0.0167828465409,0.0207698403509,0.00484495103878,0.0126083642279,0.0179756016624,0.00456466689419,0.00634160363814,0.00945380963261,25.726858139,-70.6562347412,-27.8030357361,-77.6708068848,20.3677616119,-26.095079422,-7.9542016983,-26.8073444366,-149669408.0,5370807.0,40410060.0,52893104.0,-59978368.0,153582368.0,-38335088.0,71080720.0,-21593312.0,12837367.0,149669408.0,5370807.0,40410060.0,52893104.0,59978368.0,153582368.0,38335088.0,71080720.0,21593312.0,12837367.0
472,0.0153789813453,0.0191527580988,0.00664396616377,0.0136823221303,0.0217153957161,0.0214894522701,0.0186495169765,0.00935965035033,0.0158301102348,0.0109056263484,10.9430427551,-46.6911277771,-10.1490077972,-47.8612442017,9.33789920807,-21.4328670502,-7.96558570862,-21.1923866272,-16464011.0,-1813327.625,12103523.0,8823230.0,-60064208.0,70412088.0,-24846252.0,49868104.0,-45600828.0,26170958.0,16464011.0,1813327.625,12103523.0,8823230.0,60064208.0,70412088.0,24846252.0,49868104.0,45600828.0,26170958.0
473,0.0116503527793,0.00814673211889,0.0224095576221,0.0169554275535,0.0123034868067,0.000763829544785,0.00733894262182,0.019431344066,0.00210367546574,0.0199772587093,6.54476690292,-51.7683334351,-19.5440311432,-51.7446632385,6.68319797516,-15.6286592484,-14.4558258057,-30.8089694977,-38367428.0,114466576.0,-1043832.5625,-178476.828125,-109003632.0,50394408.0,155449.28125,61655144.0,-33726464.0,37282968.0,38367428.0,114466576.0,1043832.5625,178476.828125,109003632.0,50394408.0,155449.28125,61655144.0,33726464.0,37282968.0
474,0.00999774474911,0.00198722880155,0.0106655250479,0.0179308776841,0.00118530666089,0.0111890591555,0.015586772045,0.00988040929223,0.00669015375596,0.0137367577549,16.4226303101,-66.667137146,-10.5860509872,-73.3768539429,15.2338542938,-39.5066146851,-5.48136472702,-43.1255836487,-38491696.0,27288692.0,8963929.0,50594388.0,-41332032.0,114870320.0,-6173958.5,141927424.0,-91513944.0,30351614.0,38491696.0,27288692.0,8963929.0,50594388.0,41332032.0,114870320.0,6173958.5,141927424.0,91513944.0,30351614.0
475,0.0123154796481,0.00273910599237,0.0201611189569,0.0192945828654,0.0120858009421,0.0207723660532,0.0139649638005,0.000814236666658,0.0212680536552,0.0150722863801,104.658843994,-226.892364502,-13.5921945572,-228.992584229,103.465377808,-107.008705139,-10.8634672165,-106.606788635,-20575866.0,-3030615.5,8999296.0,15836595.0,-81915584.0,780176896.0,-17958608.0,360974528.0,-13359164.0,18573314.0,20575866.0,3030615.5,8999296.0,15836595.0,81915584.0,780176896.0,17958608.0,360974528.0,13359164.0,18573314.0
476,0.00347194343529,0.000551296492748,0.0169923781371,0.00863709189194,0.00304383529685,0.0151530822029,0.0125605954521,0.018651689648,0.0136211515422,0.0102037054266,10.9644498825,-55.8218727112,-15.1820163727,-63.7352218628,9.19610595703,-27.9277667999,-5.12958431244,-33.0510215759,-75800000.0,38631696.0,13334138.0,59670336.0,-38679444.0,69342904.0,-25173152.0,105270288.0,-70622704.0,43091236.0,75800000.0,38631696.0,13334138.0,59670336.0,38679444.0,69342904.0,25173152.0,105270288.0,70622704.0,43091236.0
477,0.00744371305986,0.0223945480378,0.0214871077262,0.00150259809981,0.0223871300842,0.0171839485214,0.00573881762187,0.0176983273353,0.0146915662822,0.014211427167,11.1321744919,-60.2297592163,-18.4395389557,-62.434928894,7.77192831039,-18.1132717133,-17.1470336914,-22.1251945496,-9746081.0,30251756.0,25337812.0,16628013.0,-129296592.0,58603940.0,-37043868.0,18768814.0,-38989260.0,68279616.0,9746081.0,30251756.0,25337812.0,16628013.0,129296592.0,58603940.0,37043868.0,18768814.0,38989260.0,68279616.0
478,0.0196884852523,0.00686250962595,0.018453116354,0.0128277245183,0.0085717386536,0.021953992529,0.00176358758548,0.0132945288848,0.0190394514796,0.0014693010968,13.5487937927,-92.1942672729,-36.563419342,-92.8401260376,13.258020401,-31.2328090668,-33.8485221863,-34.1397094727,-20471576.0,21919378.0,2192566.25,4870115.5,-255233552.0,99971616.0,-40180264.0,1097846.75,-67769120.0,44435504.0,20471576.0,21919378.0,2192566.25,4870115.5,255233552.0,99971616.0,40180264.0,1097846.75,67769120.0,44435504.0
479,0.0194219421857,0.0119259533648,0.0125182629488,0.00706467153669,0.0173510522227,0.00329683373603,0.0109865556757,0.00833869031532,0.0123932752131,0.0047073310464,14.664935112,-65.6693496704,-13.5748109818,-66.8015365601,13.0798330307,-24.3951339722,-11.5490684509,-27.6517448425,-15275037.0,24556346.0,11952407.0,8537197.0,-87085328.0,98628000.0,-44502324.0,60710824.0,-42661312.0,59387780.0,15275037.0,24556346.0,11952407.0,8537197.0,87085328.0,98628000.0,44502324.0,60710824.0,42661312.0,59387780.0
480,0.0122659683922,0.000378191995835,0.0141442292392,0.0133278175658,0.00330328794333,0.00718018436323,0.0100026491888,0.0188602044404,0.0223914671368,0.0133877777036,9.57833862305,-58.7690734863,-10.3644580841,-61.7462921143,9.13912677765,-31.8112850189,-6.35713768005,-40.7558441162,-30217054.0,67446128.0,3311864.5,22449622.0,-47935764.0,68913256.0,-7833602.5,129691104.0,-85479296.0,39328884.0,30217054.0,67446128.0,3311864.5,22449622.0,47935764.0,68913256.0,7833602.5,129691104.0,85479296.0,39328884.0
